CODIGO_COMPANIA;CODIGO_RAMO_EMISION;NOMBRE_RAMO_EMISION;CODIGO_RAMO_CONTABLE;NOMBRE_RAMO_CONTABLE;CODIGO_RAMO_SCF;CONCATENAR CODRAMO_CODPROD_RAMO;CODIGO_PRODUCTO;AGRUP SISTEMA PLANEACIÓN;LN PLANEACIÓN;NOMBRE_PRODUCTO;Vigente;Comercializa;Cobertura genera Prima;Linea_negocio;CODIGO_COBERTURA;NOMBRE_COBERTURA;CLASIFICACIÓN COBERTURA VRT NIVEL 1;CLASIFICACIÓN COBERTURA VRT NIVEL 2;Nombre Productos Planeación;Cálculo RPND-SOP;RSA en maestro;IBNR;Reserva Enfermedad Profesional;Desviación de siniestralidad;Matemática;Insuficiencia activos
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_9;9;Individual_Colectivo;Movilidad;TRANSMILENIO;no;no;Si;Movilidad;204;Pérdida parcial por daños;Daño a bienes;NA;Transmilenio;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_9;9;Individual_Colectivo;Movilidad;TRANSMILENIO;no;no;Si;Movilidad;206;Responsabilidad civil;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Transmilenio;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_9;9;Individual_Colectivo;Movilidad;TRANSMILENIO;no;no;Si;Movilidad;213;Asistencia jurídica;Servicios Asistenciales;NA;Transmilenio;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_9;9;Individual_Colectivo;Movilidad;TRANSMILENIO;no;no;Si;Movilidad;212;Gtos trans pda tot daños;Daño a bienes;NA;Transmilenio;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_9;9;Individual_Colectivo;Movilidad;TRANSMILENIO;no;no;Si;Movilidad;203;Pérdida total por hurto;Hurto y otros delitos;NA;Transmilenio;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_9;9;Individual_Colectivo;Movilidad;TRANSMILENIO;no;no;Si;Movilidad;202;Pérdida total por daños;Daño a bienes;NA;Transmilenio;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_9;9;Individual_Colectivo;Movilidad;TRANSMILENIO;no;no;Si;Movilidad;209;Terremoto;CAT- Nat;NA;Transmilenio;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;202;PERDIDA TOTAL POR DANOS;Daño a bienes;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;209;TERREMOTO;CAT- Nat;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;213;ASIST. JURID. PROC. PENAL;Servicios Asistenciales;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;203;PERDIDA TOTAL POR HURTO;Hurto y otros delitos;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;212;GTOS TRANS PDA TOT DANOS;Daño a bienes;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;888;ASISTENCIA;888;888_10;10;Asistencia;Ninguno;TRADICIONAL PERSONAL;no;no;Si;Movilidad;216;ASISTENCIA EN VIAJES;Servicios Asistenciales;NA;NA;0;0;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;211;GTOS TRANS PDA TOT HURTO;Hurto y otros delitos;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;204;PERDIDA PARCIAL POR DANOS;Daño a bienes;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;205;PERDIDA PARCIAL POR HURTO;Hurto y otros delitos;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_10;10;Individual_Colectivo;Movilidad;TRADICIONAL PERSONAL;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Tradicional Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;209;TERREMOTO;CAT- Nat;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;888;ASISTENCIA;888;888_11;11;Asistencia;Ninguno;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;216;ASISTENCIA EN VIAJES;Servicios Asistenciales;NA;NA;0;0;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;211;GTOS TRANS PDA TOT HURTO;Hurto y otros delitos;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;205;PERDIDA PARCIAL POR HURTO;Hurto y otros delitos;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;212;GTOS TRANS PDA TOT DANOS;Daño a bienes;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;213;ASIST. JURID. PROC. PENAL;Servicios Asistenciales;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;203;PERDIDA TOTAL POR HURTO;Hurto y otros delitos;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;204;PERDIDA PARCIAL POR DANOS;Daño a bienes;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;202;PERDIDA TOTAL POR DANOS;Daño a bienes;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_11;11;Individual_Colectivo;Movilidad;TRADICIONAL EMPRESARIAL;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Tradicional Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;212;GTOS TRANS PDA TOT DANOS;Daño a bienes;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;202;PERDIDA TOTAL POR DANOS;Daño a bienes;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;888;ASISTENCIA;888;888_12;12;Asistencia;Ninguno;AUTOMATICA PERSONAL;no;no;Si;Movilidad;216;ASIST.EN VIAJES;Servicios Asistenciales;NA;Asistencia;NA;0;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;209;TERREMOTO D.T.;CAT- Nat;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;213;ASIST.JURID.PROC.PENAL;Servicios Asistenciales;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;205;PERD.PARC.POR HURTO;Hurto y otros delitos;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;203;PERDIDA TOTAL POR HURTO;Hurto y otros delitos;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;204;PERDIDA PARCIAL POR DANOS;Daño a bienes;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;210;TERREMOTO D.P.;CAT- Nat;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_12;12;Individual_Colectivo;Movilidad;AUTOMATICA PERSONAL;no;no;Si;Movilidad;211;GTOS TRANS PDA TOT HURTO;Hurto y otros delitos;NA;Automatica Personal;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;210;TERREMOTO D.P.;CAT- Nat;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;205;PERD.PARC.POR HURTO;Hurto y otros delitos;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;209;TERREMOTO D.T.;CAT- Nat;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;211;GTOS TRANS PDA TOT HURTO;Hurto y otros delitos;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;212;GTOS TRANS PDA TOT DANOS;Daño a bienes;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;204;PERDIDA PARCIAL POR DANOS;Daño a bienes;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;888;ASISTENCIA;888;888_13;13;Asistencia;Ninguno;MEGA PLAN;no;no;Si;Movilidad;216;ASIST.EN VIAJES;Servicios Asistenciales;NA;NA;0;0;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;203;PERDIDA TOTAL POR HURTO;Hurto y otros delitos;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;202;PERDIDA TOTAL POR DANOS;Daño a bienes;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_13;13;Individual_Colectivo;Movilidad;MEGA PLAN;no;no;Si;Movilidad;213;ASIST.JURID.PROC.PENAL;Servicios Asistenciales;NA;Mega Plan;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;202;PERDIDA TOTAL POR DANOS;Daño a bienes;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;209;TERREMOTO D.T.;CAT- Nat;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;212;GTOS TRANS PDA TOT DANOS;Daño a bienes;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;888;ASISTENCIA;888;888_14;14;Asistencia;Ninguno;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;216;ASIST.EN VIAJES;Servicios Asistenciales;NA;NA;0;0;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;205;PERD.PARC.POR HURTO;Hurto y otros delitos;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;211;GTOS TRANS PDA TOT HURTO;Hurto y otros delitos;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;204;PERDIDA PARCIAL POR DANOS;Daño a bienes;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;210;TERREMOTO D.P.;CAT- Nat;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;203;PERDIDA TOTAL POR HURTO;Hurto y otros delitos;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_14;14;Individual_Colectivo;Movilidad;AUTOMATICA EMPRESARIAL;no;no;Si;Movilidad;213;ASIST.JURID.PROC.PENAL;Servicios Asistenciales;NA;Automatica Empresarial;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_15;15;Individual_Colectivo;Movilidad;AUTOMOVILES - COASEGURO ACEPTADO;no;no;Si;Movilidad;220;COBERTURAS AL VEHICULO;N/A;NA;Automoviles - Coaseguro Aceptado;1;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_15;15;Individual_Colectivo;Movilidad;AUTOMOVILES - COASEGURO ACEPTADO;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Automoviles - Coaseguro Aceptado;1;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;211;GTOS TRANS PDA TOT HURTO;Hurto y otros delitos;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;212;GTOS TRANS PDA TOT DANOS;Daño a bienes;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;205;PERD.PARC.POR HURTO;Hurto y otros delitos;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;203;PERDIDA TOTAL POR HURTO;Hurto y otros delitos;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;213;ASIST.JURID.PROC.PENAL;Servicios Asistenciales;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;202;PERDIDA TOTAL POR DANOS;Daño a bienes;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;209;TERREMOTO D.T.;CAT- Nat;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;204;PERDIDA PARCIAL POR DANOS;Daño a bienes;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_16;16;Individual_Colectivo;Movilidad;CONCESIONARIOS;no;no;Si;Movilidad;210;TERREMOTO D.P.;CAT- Nat;NA;Concesionarios;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;888;ASISTENCIA;888;888_16;16;Asistencia;Ninguno;CONCESIONARIOS;no;no;Si;Movilidad;216;ASIST.EN VIAJES;Servicios Asistenciales;NA;NA;0;0;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;205;PERDIDA PARCIAL POR HURTO;Hurto y otros delitos;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;212;GTOS TRANS PDA TOT DANOS;Daño a bienes;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;204;PERDIDA PARCIAL POR DANOS;Daño a bienes;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;888;ASISTENCIA;888;888_17;17;Asistencia;Ninguno;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;216;ASISTENCIA EN VIAJES;Servicios Asistenciales;NA;NA;0;0;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;211;GTOS TRANS PDA TOT HURTO;Hurto y otros delitos;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;209;TERREMOTO;CAT- Nat;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;203;PERDIDA TOTAL POR HURTO;Hurto y otros delitos;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;213;ASIST. JURID. PROC. PENAL;Servicios Asistenciales;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_17;17;Individual_Colectivo;Movilidad;MIDAS PLAN VEHICULOS EMPRESARIALES;no;no;Si;Movilidad;202;PERDIDA TOTAL POR DANOS;Daño a bienes;NA;Midas Plan Vehiculos Empresariales;0;1;Grupo Autos;NA;NA;NA;NA
2;18;ACCIDENTES PERSONALES;18;ACCIDENTES PERSONALES;31;18_540;540;Protección de Pagos;Portafolio Protección;PROTECCION DE PAGOS PARA INDEPENDIENTES;si;si;Si;Bancaseguros;293;FRACTURAS;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;18;ACCIDENTES PERSONALES;18;ACCIDENTES PERSONALES;31;18_540;540;Protección de Pagos;Portafolio Protección;PROTECCION DE PAGOS PARA INDEPENDIENTES;si;si;Si;Bancaseguros;751;HOSPITALIZACION;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;18;ACCIDENTES PERSONALES;18;ACCIDENTES PERSONALES;31;18_540;540;Protección de Pagos;Portafolio Protección;PROTECCION DE PAGOS PARA INDEPENDIENTES;si;si;Si;Bancaseguros;675;MUERTE ACCIDENTAL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_18;18;Individual_Colectivo;Movilidad;NUEVA DELTA;no;no;Si;Movilidad;203;PERDIDA TOTAL POR HURTO;Hurto y otros delitos;NA;Nueva Delta;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_18;18;Individual_Colectivo;Movilidad;NUEVA DELTA;no;no;Si;Movilidad;211;GTOS TRANS PDA TOT HURTO;Hurto y otros delitos;NA;Nueva Delta;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_18;18;Individual_Colectivo;Movilidad;NUEVA DELTA;no;no;Si;Movilidad;212;GTOS TRANS PDA TOT DANOS;Daño a bienes;NA;Nueva Delta;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;888;ASISTENCIA;888;888_18;18;Asistencia;Ninguno;NUEVA DELTA;no;no;Si;Movilidad;216;ASISTENCIA EN VIAJES;Servicios Asistenciales;NA;NA;0;0;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_18;18;Individual_Colectivo;Movilidad;NUEVA DELTA;no;no;Si;Movilidad;299;COBERTURA GRACIABLE;NA;NA;Nueva Delta;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_18;18;Individual_Colectivo;Movilidad;NUEVA DELTA;no;no;Si;Movilidad;206;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Nueva Delta;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_18;18;Individual_Colectivo;Movilidad;NUEVA DELTA;no;no;Si;Movilidad;209;TERREMOTO;CAT- Nat;NA;Nueva Delta;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_18;18;Individual_Colectivo;Movilidad;NUEVA DELTA;no;no;Si;Movilidad;202;PERDIDA TOTAL POR DANOS;Daño a bienes;NA;Nueva Delta;0;1;Grupo Autos;NA;NA;NA;NA
3;1;AUTOMOVILES;1;AUTOMOVILES;3;1_18;18;Individual_Colectivo;Movilidad;NUEVA DELTA;no;no;Si;Movilidad;205;PERDIDA PARCIAL POR HURTO;Hurto y otros delitos;NA;Nueva Delta;0;1;Grupo Autos;NA;NA;NA;NA
